NOMBRE_EVENTO,FECHA_EVENTO,COMUNIDAD,DIA_SEMANA,MES,SEMANA,NUM_INSCRITAS,NUM_PAGOS,NUM_ASISTENCIAS,TOTAL_RECAUDADO,EVENTO_GRATUITO,TIPO_EVENTO,COSTE_ESTIMADO,BENEFICIO_ESTIMADO
Els Dimecres Amb Sisterhood,2024-05-08,DESCONOCIDA,Wednesday,5.0,19,7,0,7,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-15,DESCONOCIDA,Wednesday,5.0,20,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-22,DESCONOCIDA,Wednesday,5.0,21,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-05-29,DESCONOCIDA,Wednesday,5.0,22,5,0,5,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-05,DESCONOCIDA,Wednesday,6.0,23,9,0,9,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
Els Dimecres Amb Sisterhood,2024-06-12,DESCONOCIDA,Wednesday,6.0,24,2,0,2,0.0,True,gratuito,0,0.0
